"player_id" "gsis_name" "first_name" "last_name" "team" "position" "birthdate" "college" "X"
"257" "00-0028665" "K.Kowalski" "Kevin" "Kowalski" "UNK" "UNK" "1/2/89" "Toledo" ""
"258" "00-0028664" "C.Jones" "Chris" "Jones" "DAL" "P" "7/21/89" "Carson-Newman" ""
"259" "00-0028662" "M.Butler" "Mario" "Butler" "BUF" "CB" "10/20/88" "Georgia Tech" ""
"260" "00-0028660" "D.Bailey" "Dan" "Bailey" "DAL" "K" "1/26/88" "Oklahoma State" ""
"261" "00-0029138" "A.Ta'amu" "Alameda" "Ta'amu" "UNK" "UNK" "8/23/90" "Washington" ""
"262" "00-0029134" "B.Brinkley" "Beau" "Brinkley" "TEN" "LS" "1/25/90" "Missouri" ""
"263" "00-0029136" "B.Hernandez" "Brian" "Hernandez" "UNK" "UNK" "4/13/84" "Utah" ""
"264" "00-0029137" "A.Jeffery" "Alshon" "Jeffery" "CHI" "WR" "2/14/90" "South Carolina" ""
"265" "00-0029130" "D.Moses" "Dezman" "Moses" "KC" "LB" "1/4/89" "Tulane" ""
"266" "00-0029133" "N.Stephens" "Nick" "Stephens" "UNK" "UNK" "5/19/87" "Tarleton State" ""
"267" "00-0027860" "J.Haden" "Joe" "Haden" "CLE" "CB" "4/14/89" "Florida" ""
"268" "00-0027861" "C.Spiller" "C.J." "Spiller" "NO" "RB" "8/5/87" "Clemson" ""
"269" "00-0027862" "T.Alualu" "Tyson" "Alualu" "UNK" "UNK" "5/12/87" "California" ""
"270" "00-0027863" "A.Davis" "Anthony" "Davis" "SF" "OT" "10/11/89" "Rutgers" ""
"271" "00-0027864" "R.Mathews" "Ryan" "Mathews" "PHI" "RB" "10/10/87" "Fresno State" ""
"272" "00-0022350" "R.Lilja" "Ryan" "Lilja" "UNK" "UNK" "10/15/81" "Kansas State" ""
"273" "00-0022352" "B.Sapp" "Benny" "Sapp" "UNK" "UNK" "1/20/81" "Northern Iowa" ""
"274" "00-0026448" "M.Spanos" "Matt" "Spanos" "UNK" "UNK" "12/31/84" "USC" ""
"275" "00-0026441" "D.Miller" "Drew" "Miller" "UNK" "UNK" "7/6/85" "Florida" ""
"276" "00-0026443" "P.Smith" "Paul" "Smith" "UNK" "UNK" "7/2/84" "Tulsa" ""
"277" "00-0026442" "L.Myles" "Lamar" "Myles" "UNK" "UNK" "1/7/86" "Louisville" ""
"278" "00-0026113" "C.Smith" "Clifton" "Smith" "UNK" "UNK" "7/4/85" "Fresno State" ""
"279" "00-0026444" "B.Witherspoon" "Brian" "Witherspoon" "UNK" "UNK" "6/5/85" "Stillman" ""
"280" "00-0026447" "E.Brock" "Eric" "Brock" "UNK" "UNK" "4/4/85" "Auburn" ""
"281" "00-0026110" "C.Bradwell" "Chris" "Bradwell" "UNK" "UNK" "12/17/83" "Troy" ""
"282" "00-0027248" "J.Cudjo" "Jermelle" "Cudjo" "NYG" "DT" "9/28/86" "Central Oklahoma" ""
"283" "00-0027244" "J.Miles" "Jeromy" "Miles" "UNK" "UNK" "7/20/87" "Massachusetts" ""
"284" "00-0027245" "V.Rey" "Vincent" "Rey" "CIN" "OLB" "9/6/87" "Duke" ""
"285" "00-0027246" "J.Tronzo" "Joe" "Tronzo" "UNK" "UNK" "6/10/87" "Louisville" ""
"286" "00-0027247" "M.Windt" "Mike" "Windt" "SD" "LS" "5/29/86" "Cincinnati" ""
"287" "00-0030330" "" "Devan" "Walker" "UNK" "UNK" "3/12/90" "Southeastern Louisiana" ""
"288" "00-0029920" "" "Curtis" "McNeal" "UNK" "RB" "12/3/89" "USC" ""
"289" "00-0030331" "A.Chapman" "Allen" "Chapman" "UNK" "UNK" "7/23/91" "Kansas State" ""
"290" "00-0030333" "S.Progar" "Sean" "Progar" "UNK" "UNK" "6/7/90" "Northern Illinois" ""
"291" "00-0032158" "J.Furman" "" "" "UNK" "UNK" "" "" ""
"292" "00-0030334" "A.Amos" "Anthony" "Amos" "UNK" "UNK" "8/2/90" "Middle Tennessee State" ""
"293" "00-0030335" "L.Coleman" "Lanier" "Coleman" "UNK" "UNK" "12/21/86" "Louisiana-Lafayette" ""
"294" "00-0030336" "S.Hooey" "Sean" "Hooey" "UNK" "UNK" "7/26/90" "Cincinnati" ""
"295" "00-0030337" "T.Jenkins" "Tim" "Jenkins" "UNK" "UNK" "2/6/91" "Fort Lewis" ""
"296" "00-0030339" "A.Martin" "Andre" "Martin" "UNK" "UNK" "12/23/89" "North Dakota State" ""
"297" "00-0022746" "J.Dugan" "Jeff" "Dugan" "UNK" "UNK" "4/8/81" "Maryland" ""
"298" "00-0022744" "J.Sorgi" "Jim" "Sorgi" "UNK" "UNK" "12/3/80" "Wisconsin" ""
"299" "00-0022742" "V.Hutchins" "Von" "Hutchins" "UNK" "UNK" "2/14/81" "Mississippi" ""
"300" "00-0022740" "J.Allen" "Jared" "Allen" "UNK" "UNK" "4/3/82" "Idaho State" ""
"301" "00-0032189" "" "Tony" "Steward" "UNK" "UNK" "9/19/92" "Clemson" ""
"302" "00-0032188" "V.Mayle" "Vince" "Mayle" "DAL" "WR" "6/12/91" "Washington State" ""
"303" "00-0032181" "" "Houston" "Bates" "WAS" "LB" "12/20/90" "Louisiana Tech" ""
"304" "00-0032185" "" "Tevin" "Westbrook" "UNK" "UNK" "1/17/93" "Florida" ""
"305" "00-0031422" "N.DiMarco" "Nick" "DiMarco" "UNK" "UNK" "1/28/92" "William Penn" ""
"306" "00-0031421" "A.Furney" "Andrew" "Furney" "UNK" "UNK" "6/23/91" "Washington State" ""
"307" "00-0031420" "K.Redfern" "Kasey" "Redfern" "CLE" "P" "9/26/91" "Wofford" ""
"308" "00-0031427" "T.Davis" "Todd" "Davis" "DEN" "MLB" "5/17/92" "Sacramento State" ""
"309" "00-0031426" "" "Joel" "Bitonio" "CLE" "G" "10/11/91" "Nevada" ""
"310" "00-0031428" "" "Allen" "Robinson" "UNK" "UNK" "8/24/93" "Penn State" ""
"311" "00-0020664" "B.Moore" "Brandon" "Moore" "UNK" "UNK" "1/16/79" "Oklahoma" ""
"312" "00-0031526" "" "Tyler" "Varga" "UNK" "UNK" "9/24/93" "Yale" ""
"313" "00-0031525" "" "Junior" "Sylvestre" "UNK" "UNK" "12/27/91" "Toledo" ""
"314" "00-0006305" "A.Green" "Ahman" "Green" "UNK" "UNK" "2/16/77" "Nebraska" ""
"315" "00-0013282" "T.Pryce" "Trevor" "Pryce" "UNK" "UNK" "8/3/75" "Clemson" ""
"316" "00-0023958" "N.Livings" "Nate" "Livings" "UNK" "UNK" "3/16/82" "LSU" ""
"317" "00-0028872" "J.Hekker" "Johnny" "Hekker" "UNK" "UNK" "2/8/90" "Oregon State" ""
"318" "00-0028870" "Q.Pointer" "Quinton" "Pointer" "UNK" "UNK" "4/16/88" "Nevada-Las Vegas" ""
"319" "00-0028871" "M.Daniels" "Matt" "Daniels" "UNK" "UNK" "9/27/89" "Duke" ""
"320" "00-0028876" "C.Mooney" "Collin" "Mooney" "UNK" "UNK" "4/3/86" "Army" ""
"321" "00-0028874" "C.Middleton" "Calvin" "Middleton" "UNK" "UNK" "5/19/90" "Jacksonville State" ""
"322" "00-0028875" "M.Masifilo" "Matthew" "Masifilo" "UNK" "UNK" "10/1/89" "Stanford" ""
"323" "00-0027419" "C.Gronkowski" "Chris" "Gronkowski" "UNK" "UNK" "12/26/86" "Arizona" ""
"324" "00-0028878" "M.Conrath" "Matt" "Conrath" "UNK" "UNK" "8/11/89" "Virginia" ""
"325" "00-0028879" "A.Hoffman-Ellis" "Alex" "Hoffman-Ellis" "UNK" "UNK" "8/14/89" "Washington State" ""
"326" "00-0012485" "O.Pace" "Orlando" "Pace" "UNK" "UNK" "11/4/75" "Ohio State" ""
"327" "00-0026522" "L.Robinson" "Lee" "Robinson" "UNK" "UNK" "4/23/87" "Alcorn State" ""
"328" "00-0022100" "D.Nickey" "Donnie" "Nickey" "UNK" "UNK" "4/25/80" "Ohio State" ""
"329" "00-0022101" "B.St. Pierre" "Brian St." "Pierre" "UNK" "UNK" "11/28/79" "Boston College" ""
"330" "00-0026520" "K.Moore" "Kestahn" "Moore" "UNK" "UNK" "4/13/87" "Florida" ""
"331" "00-0021201" "M.Fowler" "Melvin" "Fowler" "UNK" "UNK" "3/31/79" "Maryland" ""
"332" "00-0030699" "D.Olatoye" "Deji" "Olatoye" "DAL" "CB" "7/20/91" "North Carolina A&T" ""
"333" "00-0030697" "" "Jamie" "Meder" "CLE" "DT" "4/12/91" "Ashland" ""
"334" "00-0030696" "" "Richie" "Leone" "UNK" "UNK" "3/10/92" "Houston" ""
"335" "00-0030695" "T.Jacobs" "Tramain" "Jacobs" "UNK" "UNK" "5/20/92" "Texas A&M" ""
"336" "00-0028239" "K.Rowe" "Kenny" "Rowe" "UNK" "UNK" "4/22/89" "Oregon" ""
"337" "00-0030694" "J.Hurst" "James" "Hurst" "BAL" "T" "12/17/91" "North Carolina" ""
"338" "00-0030693" "" "Parker" "Graham" "UNK" "UNK" "2/14/91" "Oklahoma State" ""
"339" "00-0030692" "J.Davis" "Jace" "Davis" "UNK" "UNK" "8/22/91" "Northern Colorado" ""
"340" "00-0030691" "J.Butler" "Jeremy" "Butler" "BAL" "WR" "4/22/91" "Tennessee-Martin" ""
"341" "00-0030690" "" "Levi" "Brown" "UNK" "UNK" "5/12/91" "Temple" ""
"342" "00-0026997" "A.Mack" "Alex" "Mack" "ATL" "C" "11/19/85" "California" ""
"343" "00-0026993" "J.Freeman" "Josh" "Freeman" "UNK" "UNK" "1/13/88" "Kansas State" ""
"344" "00-0026992" "L.English" "Larry" "English" "UNK" "UNK" "1/22/86" "Northern Illinois" ""
"345" "00-0033007" "" "Terran" "Vaughn" "UNK" "UNK" "3/30/94" "Stephen F. Austin St." ""
"346" "00-0033006" "" "Jaydon" "Mickens" "OAK" "WR" "4/21/94" "Washington" ""
"347" "00-0033005" "" "Denver" "Kirkland" "OAK" "OG" "3/6/94" "Arkansas" ""
"348" "00-0030301" "" "Joe" "Caprioglio" "UNK" "UNK" "3/12/90" "Colorado State" ""
"349" "00-0033004" "" "Chris" "Swain" "SD" "FB" "11/17/92" "Navy" ""
"350" "00-0033001" "" "Trae" "Elston" "NO" "DB" "2/16/94" "Mississippi" ""
"351" "00-0033000" "" "Jared" "Dangerfield" "UNK" "UNK" "8/9/92" "Western Kentucky" ""
"352" "00-0026990" "M.Jenkins" "Malcolm" "Jenkins" "PHI" "FS" "12/20/87" "Ohio State" ""
"353" "00-0033009" "" "Tyler" "Boyd" "CIN" "WR" "11/15/94" "Pittsburgh" ""
"354" "00-0029350" "C.Obi" "Conrad" "Obi" "UNK" "UNK" "12/21/88" "Colorado" ""
"355" "00-0019548" "B.Jennings" "Brian" "Jennings" "UNK" "UNK" "10/14/76" "Arizona State" ""
"356" "00-0029351" "C.Parker" "Colin" "Parker" "UNK" "UNK" "5/6/89" "Arizona State" ""
"357" "00-0009311" "J.Kitna" "Jon" "Kitna" "UNK" "UNK" "9/21/72" "Central Washington" ""
"358" "00-0029834" "J.Cook" "Jamaine" "Cook" "UNK" "UNK" "//" "Youngstown State" ""
"359" "00-0027479" "M.Brown" "Marcus" "Brown" "UNK" "UNK" "1/27/87" "Arkansas State" ""
"360" "00-0027478" "D.McCleskey" "Donye" "McCleskey" "UNK" "UNK" "9/18/88" "Indiana State" ""
"361" "00-0029831" "" "Aaron" "Adams" "UNK" "UNK" "5/16/89" "Eastern Kentucky" ""
"362" "00-0029830" "K.Pough" "Keith" "Pough" "UNK" "UNK" "2/5/90" "Howard" ""
"363" "00-0029833" "" "Braxston" "Cave" "UNK" "UNK" "7/29/89" "Notre Dame" ""
"364" "00-0029832" "P.Ashford" "Perez" "Ashford" "UNK" "UNK" "3/2/91" "Northern Illinois" ""
"365" "00-0032431" "" "Jake" "Rudock" "DET" "QB" "1/21/93" "Michigan" ""
"366" "00-0032430" "" "David" "Morgan" "MIN" "TE" "5/19/93" "Texas-San Antonio" ""
"367" "00-0027471" "M.Newton" "Mike" "Newton" "UNK" "UNK" "11/11/87" "Buffalo" ""
"368" "00-0027470" "B.James" "Brandon" "James" "UNK" "UNK" "12/21/87" "Florida" ""
"369" "00-0027477" "B.White" "Blair" "White" "UNK" "UNK" "2/20/87" "Michigan State" ""
"370" "00-0027475" "V.Tuihalamaka" "Vuna" "Tuihalamaka" "UNK" "UNK" "2/28/87" "Arizona" ""
"371" "00-0027474" "T.Turner" "Thad" "Turner" "UNK" "UNK" "4/30/87" "Ohio U." ""
"372" "00-0026308" "D.Brooks" "Durant" "Brooks" "UNK" "UNK" "4/15/85" "Georgia Tech" ""
"373" "00-0004091" "P.Dawson" "Phil" "Dawson" "SF" "K" "1/23/75" "Texas" ""
"374" "00-0025905" "D.Clark" "Devin" "Clark" "UNK" "UNK" "5/22/86" "New Mexico" ""
"375" "00-0026303" "O.Schmitt" "Owen" "Schmitt" "UNK" "UNK" "2/13/85" "West Virginia" ""
"376" "00-0025907" "M.Richardson" "Matterral" "Richardson" "UNK" "UNK" "6/30/85" "Arkansas" ""
"377" "00-0025906" "C.Gatewood" "Curtis" "Gatewood" "UNK" "UNK" "5/18/85" "Vanderbilt" ""
"378" "00-0025901" "J.Hefney" "Jonathan" "Hefney" "UNK" "UNK" "2/27/85" "Tennessee" ""
"379" "00-0025900" "C.Clark" "Chris" "Clark" "HOU" "T" "10/1/85" "Southern Mississippi" ""
"380" "00-0026304" "C.Nicks" "Carl" "Nicks" "UNK" "UNK" "5/14/85" "Nebraska" ""
"381" "00-0025902" "E.Mack" "Elbert" "Mack" "UNK" "UNK" "7/14/86" "Troy" ""
"382" "00-0019133" "H.Fraley" "Hank" "Fraley" "UNK" "UNK" "9/21/77" "Robert Morris" ""
"383" "00-0031220" "" "Taylor" "McCuller" "UNK" "UNK" "10/31/89" "West Texas A&M" ""
"384" "00-0023764" "A.Hall" "Andre" "Hall" "UNK" "UNK" "8/20/82" "South Florida" ""
"385" "00-0019135" "D.Kreider" "Dan" "Kreider" "UNK" "UNK" "3/11/77" "New Hampshire" ""
"386" "00-0032755" "" "Dez" "Stewart" "UNK" "UNK" "4/18/93" "Ohio Dominican" ""
"387" "00-0032756" "" "Channing" "Ward" "TB" "DE" "9/17/92" "Mississippi" ""
"388" "00-0032757" "" "Winston" "Rose" "UNK" "UNK" "11/29/93" "New Mexico State" ""
"389" "00-0032750" "" "Davonte" "Lambert" "TB" "DT" "6/23/94" "Auburn" ""
"390" "00-0027659" "J.Clausen" "Jimmy" "Clausen" "UNK" "UNK" "9/21/87" "Notre Dame" ""
"391" "00-0027658" "Z.Beadles" "Zane" "Beadles" "SF" "G" "11/19/86" "Utah" ""
"392" "00-0027657" "L.Houston" "Lamarr" "Houston" "CHI" "OLB" "6/24/87" "Texas" ""
"393" "00-0027656" "R.Gronkowski" "Rob" "Gronkowski" "NE" "TE" "5/14/89" "Arizona" ""
"394" "00-0027655" "T.Troup" "Torell" "Troup" "UNK" "UNK" "6/23/88" "Central Florida" ""
"395" "00-0027654" "A.Benn" "Arrelious" "Benn" "UNK" "UNK" "9/8/88" "Illinois" ""
"396" "00-0027651" "D.McCluster" "Dexter" "McCluster" "TEN" "RB" "8/25/88" "Mississippi" ""
"397" "00-0027977" "A.Ayers" "Akeem" "Ayers" "UNK" "UNK" "7/10/89" "UCLA" ""
"398" "00-0032936" "" "Drew" "Iddings" "OAK" "DE" "3/16/93" "South Dakota" ""
"399" "00-0024238" "D.Joseph" "Davin" "Joseph" "UNK" "UNK" "11/22/83" "Oklahoma" ""
"400" "00-0024239" "J.Joseph" "Johnathan" "Joseph" "HOU" "CB" "4/16/84" "South Carolina" ""
"401" "00-0024234" "A.Cromartie" "Antonio" "Cromartie" "IND" "DB" "4/15/84" "Florida State" ""
"402" "00-0024235" "T.Hali" "Tamba" "Hali" "KC" "OLB" "11/3/83" "Penn State" ""
"403" "00-0030051" "" "Braden" "Brown" "UNK" "UNK" "10/10/88" "Brigham Young" ""
"404" "00-0024236" "L.Maroney" "Laurence" "Maroney" "UNK" "UNK" "2/5/85" "Minnesota" ""
"405" "00-0024237" "M.Lawson" "Manny" "Lawson" "BUF" "OLB" "7/3/84" "North Carolina State" ""
"406" "00-0024230" "T.Hill" "Tye" "Hill" "UNK" "UNK" "6/3/82" "Clemson" ""
"407" "00-0024231" "J.Allen" "Jason" "Allen" "UNK" "UNK" "7/5/83" "Tennessee" ""
"408" "00-0024232" "C.Greenway" "Chad" "Greenway" "MIN" "OLB" "1/12/83" "Iowa" ""
"409" "00-0024233" "B.Carpenter" "Bobby" "Carpenter" "UNK" "UNK" "8/1/83" "Ohio State" ""
"410" "00-0022684" "D.Jones" "Donnie" "Jones" "PHI" "P" "7/5/80" "LSU" ""
"411" "00-0032933" "" "Antonio" "Hamilton" "OAK" "DB" "1/24/93" "South Carolina State" ""
"412" "00-0023880" "M.LeVoir" "Mark" "LeVoir" "UNK" "UNK" "7/29/82" "Notre Dame" ""
"413" "00-0024359" "J.Harrison" "Jerome" "Harrison" "UNK" "UNK" "2/26/83" "Washington State" ""
"414" "00-0024358" "M.Hagans" "Marques" "Hagans" "UNK" "UNK" "12/29/82" "Virginia" ""
"415" "00-0021952" "T.Johnson" "Todd" "Johnson" "UNK" "UNK" "12/18/78" "Florida" ""
"416" "00-0030109" "M.Catapano" "Mike" "Catapano" "NYJ" "DE" "8/17/90" "Princeton" ""
"417" "00-0021951" "B.Scott" "Bryan" "Scott" "UNK" "UNK" "4/13/81" "Penn State" ""
"418" "00-0030107" "T.Riddick" "Theo" "Riddick" "DET" "RB" "5/4/91" "Notre Dame" ""
"419" "00-0030105" "" "Alan" "Bonner" "UNK" "UNK" "11/5/90" "Jacksonville State" ""
"420" "00-0024350" "R.O'Callaghan" "Ryan" "O'Callaghan" "UNK" "UNK" "7/19/83" "California" ""
"421" "00-0030029" "" "Jheranie" "Boyd" "UNK" "WR" "11/16/89" "North Carolina" ""
"422" "00-0032187" "" "David" "Johnson" "ARI" "RB" "12/16/91" "Northern Iowa" ""
"423" "00-0030103" "" "John" "Boyett" "UNK" "UNK" "12/20/89" "Oregon" ""
"424" "00-0024356" "B.Johnson" "Brandon" "Johnson" "UNK" "UNK" "4/5/83" "Louisville" ""
"425" "00-0024355" "J.Scott" "Jonathan" "Scott" "UNK" "UNK" "1/10/83" "Texas" ""
"426" "00-0030100" "N.Moody" "Nick" "Moody" "UNK" "UNK" "1/29/90" "Florida State" ""
"427" "00-0022975" "A.Economos" "Andrew" "Economos" "UNK" "UNK" "6/24/82" "Georgia Tech" ""
"428" "00-0031304" "W.Clarke" "Will" "Clarke" "CIN" "DE" "5/4/91" "West Virginia" ""
"429" "00-0022979" "D.Connolly" "Dan" "Connolly" "UNK" "UNK" "9/2/82" "Southeast Missouri State" ""
"430" "00-0031305" "" "Brandon" "Thomas" "DET" "G" "2/18/91" "Clemson" ""
"431" "00-0010944" "M.McKenzie" "Mike" "McKenzie" "UNK" "UNK" "4/26/76" "Memphis" ""
"432" "00-0006799" "C.Hanson" "Chris" "Hanson" "UNK" "UNK" "10/25/76" "Marshall" ""
"433" "00-0028090" "T.Yates" "T.J." "Yates" "UNK" "UNK" "5/28/87" "North Carolina" ""
"434" "00-0028091" "J.Kerley" "Jeremy" "Kerley" "SF" "WR" "11/8/88" "Texas Christian" ""
"435" "00-0026294" "K.Biermann" "Kroy" "Biermann" "BUF" "DE" "9/12/85" "Montana" ""
"436" "00-0031546" "" "Trae" "Waynes" "MIN" "CB" "7/25/92" "Michigan State" ""
"437" "00-0028093" "N.Paul" "Niles" "Paul" "WAS" "TE" "8/9/89" "Nebraska" ""
"438" "00-0028463" "D.Ambrose" "Damario" "Ambrose" "UNK" "UNK" "9/9/89" "Arkansas" ""
"439" "00-0029332" "J.Brown" "James" "Brown" "UNK" "UNK" "11/30/88" "Troy" ""
"440" "00-0029333" "R.Cameron" "Ronnie" "Cameron" "UNK" "UNK" "8/15/89" "Old Dominion" ""
"441" "00-0029330" "M.Szymanski" "Matt" "Szymanski" "UNK" "UNK" "8/13/88" "Southern Methodist" ""
"442" "00-0029331" "A.Alexander" "Alvester" "Alexander" "UNK" "UNK" "10/17/90" "Wyoming" ""
"443" "00-0029336" "B.Golden" "Brittan" "Golden" "ARI" "WR" "7/20/88" "West Texas A&M" ""
"444" "00-0029489" "E.Elder" "Eddie" "Elder" "UNK" "UNK" "2/14/89" "Arizona State" ""
"445" "00-0029335" "T.Crump" "Terriun" "Crump" "UNK" "UNK" "7/23/89" "Western Illinois" ""
"446" "00-0029338" "J.Jones" "Jeremy" "Jones" "UNK" "UNK" "7/18/89" "Wayne State (Mich.)" ""
"447" "00-0029339" "C.Summers" "Chris" "Summers" "UNK" "UNK" "7/10/89" "Liberty" ""
"448" "00-0029480" "N.Hixson" "Nick" "Hixson" "UNK" "UNK" "1/15/89" "Hillsdale" ""
"449" "00-0024824" "M.Gutierrez" "Matt" "Gutierrez" "UNK" "UNK" "6/9/84" "Idaho State" ""
"450" "00-0029482" "A.Thomas" "Adonis" "Thomas" "UNK" "UNK" "2/25/89" "Toledo" ""
"451" "00-0025480" "G.Wolfe" "Garrett" "Wolfe" "UNK" "UNK" "8/17/84" "Northern Illinois" ""
"452" "00-0025482" "D.Hughes" "Dante" "Hughes" "UNK" "UNK" "8/21/85" "California" ""
"453" "00-0025483" "A.Waters" "Anthony" "Waters" "UNK" "UNK" "7/25/84" "Clemson" ""
"454" "00-0025484" "R.McDonald" "Ray" "McDonald" "UNK" "UNK" "9/2/84" "Florida" ""
"455" "00-0025485" "Q.Pitcock" "Quinn" "Pitcock" "UNK" "UNK" "9/14/83" "Ohio State" ""
"456" "00-0025486" "J.Higgins" "Johnnie Lee" "Higgins" "UNK" "UNK" "9/8/83" "Texas-El Paso" ""
"457" "00-0025487" "M.Bush" "Michael" "Bush" "UNK" "UNK" "6/16/84" "Louisville" ""
"458" "00-0025488" "A.Podlesh" "Adam" "Podlesh" "UNK" "UNK" "8/11/83" "Maryland" ""
"459" "00-0025489" "B.Robison" "Brian" "Robison" "MIN" "DE" "4/27/83" "Texas" ""
"460" "00-0028683" "J.Wolfert" "Jeff" "Wolfert" "UNK" "UNK" "10/22/85" "Missouri" ""
"461" "00-0028682" "J.McGee" "Jeremy" "McGee" "UNK" "UNK" "7/23/88" "Mississippi" ""
"462" "00-0028685" "J.Fletcher" "Jabari" "Fletcher" "UNK" "UNK" "6/23/89" "Appalachian State" ""
"463" "00-0028686" "L.Castile" "L.J." "Castile" "UNK" "UNK" "9/7/88" "Delta State" ""
"464" "00-0029823" "" "Dan" "Moore" "UNK" "RB" "2/1/90" "Montana" ""
"465" "00-0029154" "N.Martinez" "Nick" "Martinez" "UNK" "UNK" "2/16/89" "Oklahoma State" ""
"466" "00-0029155" "M.Brown" "Mike" "Brown" "UNK" "UNK" "2/9/89" "Liberty" ""
"467" "00-0029150" "F.Koloto" "Fred" "Koloto" "UNK" "UNK" "5/9/89" "San Jose State" ""
"468" "00-0029151" "M.Simms" "Matt" "Simms" "ATL" "QB" "9/27/88" "Tennessee" ""
"469" "00-0029158" "D.Richard" "Donovan" "Richard" "UNK" "UNK" "8/16/89" "South Carolina State" ""
"470" "00-0029159" "J.Kearse" "Jermaine" "Kearse" "SEA" "WR" "2/6/90" "Washington" ""
"471" "00-0016624" "J.Trotter" "Jeremiah" "Trotter" "UNK" "UNK" "1/20/77" "Stephen F. Austin St." ""
"472" "00-0026689" "O.Martin" "Orion" "Martin" "UNK" "UNK" "9/2/85" "Virginia Tech" ""
"473" "00-0030489" "K.Wooten" "Khalid" "Wooten" "UNK" "UNK" "2/19/90" "Nevada" ""
"474" "00-0026467" "B.Renkart" "Brandon" "Renkart" "UNK" "UNK" "12/29/84" "Rutgers" ""
"475" "00-0021306" "A.Peterson" "Adrian" "Peterson" "UNK" "UNK" "7/1/79" "Georgia Southern" ""
"476" "00-0026465" "A.Armstrong" "Anthony" "Armstrong" "UNK" "UNK" "3/29/83" "West Texas A&M" ""
"477" "00-0021304" "J.Gilmore" "John" "Gilmore" "UNK" "UNK" "9/21/79" "Penn State" ""
"478" "00-0030482" "C.Prince" "Colby" "Prince" "UNK" "UNK" "3/9/89" "Oregon State" ""
"479" "00-0030486" "B.Schwenke" "Brian" "Schwenke" "TEN" "C" "3/22/91" "California" ""
"480" "00-0030487" "" "Tharold" "Simon" "SEA" "CB" "3/6/91" "LSU" ""
"481" "00-0030484" "J.Taylor" "Jamar" "Taylor" "CLE" "DB" "9/29/90" "Boise State" ""
"482" "00-0030485" "E.Lacy" "Eddie" "Lacy" "GB" "RB" "6/2/90" "Alabama" ""
"483" "00-0027224" "J.Weeks" "Jon" "Weeks" "HOU" "LS" "2/17/86" "Baylor" ""
"484" "00-0027220" "N.Roosevelt" "Naaman" "Roosevelt" "UNK" "UNK" "12/24/87" "Buffalo" ""
"485" "00-0027229" "J.Thornton" "Justin" "Thornton" "UNK" "UNK" "7/12/83" "Kansas" ""
"486" "00-0030599" "" "Toby" "Jackson" "UNK" "UNK" "10/18/89" "Central Florida" ""
"487" "00-0022763" "D.Wynn" "Dexter" "Wynn" "UNK" "UNK" "2/25/81" "Colorado State" ""
"488" "00-0022764" "C.Anderson" "Charlie" "Anderson" "UNK" "UNK" "12/8/81" "Mississippi" ""
"489" "00-0022766" "P.Crayton" "Patrick" "Crayton" "UNK" "UNK" "4/7/79" "Northwestern Oklahoma State" ""
"490" "00-0022767" "J.Reeves" "Jacques" "Reeves" "UNK" "UNK" "10/8/82" "Purdue" ""
"491" "00-0028892" "G.Robinson" "Gerell" "Robinson" "UNK" "UNK" "10/13/89" "Arizona State" ""
